pr_number,title,repository,repository_full,state,author,created_at,updated_at,closed_at,comments_count,labels,label_count,days_open,url,body_length,year_month,year,month,quarter,is_merged,is_closed,is_open
12787,Use detailed price groups for HVF Agg,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2023-12-22 10:14:46+00:00,2023-12-22 12:29:22+00:00,2023-12-22 12:29:21+00:00,0,,0,0,https://github.com/vinted/warehouse-jobs/pull/12787,771,2023-12,2023,12,Q4 2023,True,False,False
2421,Use detailed price groups for HVF Agg,lookml,vinted/lookml,merged,jeremychia,2023-12-22 10:16:48+00:00,2024-01-02 08:12:09+00:00,2024-01-02 08:12:08+00:00,1,,0,10,https://github.com/vinted/lookml/pull/2421,592,2023-12,2023,12,Q4 2023,True,False,False
12800,Correct condition for sold_items_ovs_eligible in HVFItemSaleAgg,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2023-12-22 13:19:00+00:00,2023-12-22 15:37:13+00:00,2023-12-22 15:37:12+00:00,0,,0,0,https://github.com/vinted/warehouse-jobs/pull/12800,418,2023-12,2023,12,Q4 2023,True,False,False
2424,Div0 for HVF Aggs,lookml,vinted/lookml,merged,jeremychia,2023-12-22 16:45:50+00:00,2023-12-22 16:52:09+00:00,2023-12-22 16:52:08+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2424,145,2023-12,2023,12,Q4 2023,True,False,False
12812,Remove is_refunded from Sold Items conditions in HVF Agg,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2023-12-27 11:24:48+00:00,2024-01-03 16:03:57+00:00,2024-01-03 16:03:56+00:00,0,,0,7,https://github.com/vinted/warehouse-jobs/pull/12812,569,2023-12,2023,12,Q4 2023,True,False,False
1023,refactor: shift agg in competitors' listings to a mart prep,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,closed,jeremychia,2023-12-27 15:46:25+00:00,2023-12-28 08:00:46+00:00,2023-12-28 08:00:46+00:00,5,"transformations, competitive_intelligence",2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1023,756,2023-12,2023,12,Q4 2023,False,True,False
1028,chore: remove get_item_price_segments from growth macros,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,merged,jeremychia,2023-12-28 11:52:57+00:00,2023-12-28 12:24:37+00:00,2023-12-28 12:20:34+00:00,3,"transformations, growth",2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1028,494,2023-12,2023,12,Q4 2023,True,False,False
133,chore: add get_item_price_segments to shared macros yml,dataverse-dbt-shared,vinted/dataverse-dbt-shared,merged,jeremychia,2023-12-28 11:58:27+00:00,2023-12-28 12:10:48+00:00,2023-12-28 12:10:47+00:00,0,transformations,1,0,https://github.com/vinted/dataverse-dbt-shared/pull/133,501,2023-12,2023,12,Q4 2023,True,False,False
1031,feat: introduce vestiaire_listings_aggregated,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,closed,jeremychia,2023-12-28 15:02:21+00:00,2023-12-29 08:23:47+00:00,2023-12-29 08:23:47+00:00,2,"transformations, competitive_intelligence",2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1031,1400,2023-12,2023,12,Q4 2023,False,True,False
1033,feat: introduce vestiaire_listings_aggregated + vc_listings adjusted,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,merged,jeremychia,2023-12-29 08:23:59+00:00,2023-12-29 11:29:45+00:00,2023-12-29 11:26:03+00:00,4,"transformations, competitive_intelligence",2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1033,1563,2023-12,2023,12,Q4 2023,True,False,False
1034,fix: spelling for freshness test (tradera),dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,merged,jeremychia,2023-12-29 08:46:40+00:00,2023-12-29 09:58:16+00:00,2023-12-29 09:54:32+00:00,3,"transformations, competitive_intelligence",2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1034,896,2023-12,2023,12,Q4 2023,True,False,False
1036,fix: yaml versions,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,merged,jeremychia,2023-12-29 10:36:27+00:00,2023-12-29 10:52:25+00:00,2023-12-29 10:49:04+00:00,3,"transformations, competitive_intelligence",2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1036,374,2023-12,2023,12,Q4 2023,True,False,False
1041,feat: agg_by_date_hvf_listings,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,merged,jeremychia,2023-12-29 15:33:41+00:00,2024-01-02 14:29:43+00:00,2024-01-02 14:25:48+00:00,4,"transformations, competitive_intelligence",2,3,https://github.com/vinted/dataverse-marketplace-dbt/pull/1041,646,2023-12,2023,12,Q4 2023,True,False,False
12854,Ingest HVF Aggs from BigQuery into DWH,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2023-12-29 15:42:45+00:00,2024-01-03 10:26:47+00:00,2024-01-03 10:26:46+00:00,4,,0,4,https://github.com/vinted/warehouse-jobs/pull/12854,314,2023-12,2023,12,Q4 2023,True,False,False
135,chore: make price groups (binned price) consistent,dataverse-dbt-shared,vinted/dataverse-dbt-shared,open,jeremychia,2024-01-02 15:47:13+00:00,2024-01-02 15:57:40+00:00,0001-01-01 00:00:00+00:00,0,transformations,1,-738887,https://github.com/vinted/dataverse-dbt-shared/pull/135,450,2024-01,2024,1,Q1 2024,False,False,True
12871,Include VC Listings to HVF Targets vs Actuals,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-02 17:20:29+00:00,2024-01-03 10:26:47+00:00,2024-01-03 10:26:46+00:00,0,,0,0,https://github.com/vinted/warehouse-jobs/pull/12871,300,2024-01,2024,1,Q1 2024,True,False,False
1055,fix: remove kids categories from hvf,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,merged,jeremychia,2024-01-03 09:22:34+00:00,2024-01-03 13:28:45+00:00,2024-01-03 13:24:30+00:00,3,"transformations, competitive_intelligence",2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1055,349,2024-01,2024,1,Q1 2024,True,False,False
12878,Include Total HVF Market Listings in HVF Targets vs Actuals,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-03 10:11:41+00:00,2024-01-03 16:38:29+00:00,2024-01-03 16:38:28+00:00,2,,0,0,https://github.com/vinted/warehouse-jobs/pull/12878,290,2024-01,2024,1,Q1 2024,True,False,False
2436,Expose Competitors' Metrics to HVF Targets vs Actual,lookml,vinted/lookml,merged,jeremychia,2024-01-03 16:31:10+00:00,2024-01-04 09:44:31+00:00,2024-01-04 09:44:30+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2436,480,2024-01,2024,1,Q1 2024,True,False,False
12910,Change HVF ItemSales Agg Source,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-04 13:00:14+00:00,2024-01-04 14:33:47+00:00,2024-01-04 14:33:46+00:00,0,,0,0,https://github.com/vinted/warehouse-jobs/pull/12910,411,2024-01,2024,1,Q1 2024,True,False,False
12920,docu: updates readme for nix,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-05 08:21:40+00:00,2024-01-05 09:19:23+00:00,2024-01-05 09:19:22+00:00,0,,0,0,https://github.com/vinted/warehouse-jobs/pull/12920,228,2024-01,2024,1,Q1 2024,True,False,False
12921,Update dependency for HVF ItemSales Agg,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-05 08:49:25+00:00,2024-01-05 10:08:46+00:00,2024-01-05 10:08:45+00:00,2,,0,0,https://github.com/vinted/warehouse-jobs/pull/12921,132,2024-01,2024,1,Q1 2024,True,False,False
2439,Adds filters for HVF Views,lookml,vinted/lookml,merged,jeremychia,2024-01-05 09:07:42+00:00,2024-01-05 09:22:54+00:00,2024-01-05 09:22:53+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2439,51,2024-01,2024,1,Q1 2024,True,False,False
12924,Corrects conditions on HVF ItemSale Agg,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-05 09:24:32+00:00,2024-01-05 10:42:15+00:00,2024-01-05 10:42:14+00:00,1,,0,0,https://github.com/vinted/warehouse-jobs/pull/12924,236,2024-01,2024,1,Q1 2024,True,False,False
2440,chore: update definition of sold items metrics,lookml,vinted/lookml,merged,jeremychia,2024-01-05 11:04:44+00:00,2024-01-05 11:21:47+00:00,2024-01-05 11:21:46+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2440,324,2024-01,2024,1,Q1 2024,True,False,False
12927,Change source in HVF Listing Agg to ItemSaleInclNonEscrowFact,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-05 11:24:25+00:00,2024-01-05 12:36:47+00:00,2024-01-05 12:36:46+00:00,1,,0,0,https://github.com/vinted/warehouse-jobs/pull/12927,128,2024-01,2024,1,Q1 2024,True,False,False
12943,HVF Weekly Targets vs Actuals,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-08 11:43:48+00:00,2024-01-09 12:15:03+00:00,2024-01-09 12:15:02+00:00,9,,0,1,https://github.com/vinted/warehouse-jobs/pull/12943,1151,2024-01,2024,1,Q1 2024,True,False,False
2452,Weekly HVF Targets vs Actuals,lookml,vinted/lookml,merged,jeremychia,2024-01-09 08:59:20+00:00,2024-01-09 09:57:16+00:00,2024-01-09 09:57:15+00:00,1,,0,0,https://github.com/vinted/lookml/pull/2452,591,2024-01,2024,1,Q1 2024,True,False,False
2453,Improve docu on Monthly HVF Targets vs Actuals,lookml,vinted/lookml,merged,jeremychia,2024-01-09 09:47:07+00:00,2024-01-26 11:23:30+00:00,2024-01-26 11:23:29+00:00,1,,0,17,https://github.com/vinted/lookml/pull/2453,315,2024-01,2024,1,Q1 2024,True,False,False
12975,Introduce centralised job for Holidays,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-09 17:11:53+00:00,2024-01-26 12:05:43+00:00,2024-01-26 12:05:43+00:00,8,,0,16,https://github.com/vinted/warehouse-jobs/pull/12975,710,2024-01,2024,1,Q1 2024,True,False,False
1,Create pipeline,scsg-airtable,jeremychia/scsg-airtable,merged,jeremychia,2024-01-09 21:28:42+00:00,2024-01-10 21:09:17+00:00,2024-01-10 21:09:17+00:00,0,,0,0,https://github.com/jeremychia/scsg-airtable/pull/1,230,2024-01,2024,1,Q1 2024,True,False,False
12988,Adds week_start_date to Weekly HVF Targets vs Actuals,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-10 12:02:50+00:00,2024-01-10 15:40:47+00:00,2024-01-10 15:40:46+00:00,1,,0,0,https://github.com/vinted/warehouse-jobs/pull/12988,228,2024-01,2024,1,Q1 2024,True,False,False
2457,Adds week_start_date to Weekly HVF Targets vs Actuals,lookml,vinted/lookml,merged,jeremychia,2024-01-10 12:28:04+00:00,2024-01-18 13:33:12+00:00,2024-01-18 13:33:11+00:00,0,,0,8,https://github.com/vinted/lookml/pull/2457,228,2024-01,2024,1,Q1 2024,True,False,False
12992,fix: group by on agg tables to fix competitors listings,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-10 13:52:41+00:00,2024-01-10 15:27:59+00:00,2024-01-10 15:27:58+00:00,2,,0,0,https://github.com/vinted/warehouse-jobs/pull/12992,233,2024-01,2024,1,Q1 2024,True,False,False
2,Introducing Github Actions,scsg-airtable,jeremychia/scsg-airtable,merged,jeremychia,2024-01-10 20:31:10+00:00,2024-01-10 20:31:18+00:00,2024-01-10 20:31:18+00:00,0,,0,0,https://github.com/jeremychia/scsg-airtable/pull/2,25,2024-01,2024,1,Q1 2024,True,False,False
3,Introduce modules for expenses,scsg-airtable,jeremychia/scsg-airtable,open,jeremychia,2024-01-10 22:22:07+00:00,2024-01-10 22:22:07+00:00,0001-01-01 00:00:00+00:00,0,,0,-738895,https://github.com/jeremychia/scsg-airtable/pull/3,3,2024-01,2024,1,Q1 2024,False,False,True
13018,Revise weekly HVF targets logic,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-11 16:23:40+00:00,2024-01-22 09:07:04+00:00,2024-01-22 09:07:03+00:00,2,,0,10,https://github.com/vinted/warehouse-jobs/pull/13018,253,2024-01,2024,1,Q1 2024,True,False,False
13053,Fix: Missing original prices in HVF Item Dimensions,warehouse-jobs,vinted/warehouse-jobs,closed,jeremychia,2024-01-15 21:36:11+00:00,2024-08-29 12:33:31+00:00,2024-08-29 12:33:31+00:00,6,,0,226,https://github.com/vinted/warehouse-jobs/pull/13053,2790,2024-01,2024,1,Q1 2024,False,True,False
1,feat: introduce staging layer + remove initial models,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-01-21 16:06:04+00:00,2024-01-21 16:06:13+00:00,2024-01-21 16:06:13+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/1,0,2024-01,2024,1,Q1 2024,True,False,False
2,Create fact dim layer,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-01-21 17:17:18+00:00,2024-01-27 19:04:32+00:00,2024-01-21 17:23:48+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/2,153,2024-01,2024,1,Q1 2024,True,False,False
3,Create mart layer,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-01-21 18:11:26+00:00,2024-01-21 18:11:39+00:00,2024-01-21 18:11:39+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/3,43,2024-01,2024,1,Q1 2024,True,False,False
4,Update README.md,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-01-22 07:42:20+00:00,2024-01-27 19:04:29+00:00,2024-01-22 07:42:40+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/4,0,2024-01,2024,1,Q1 2024,True,False,False
1176,docs: update descriptions of report_in_core_created_at in svc_moderation_platform_reports,dataverse-marketplace-dbt,vinted/dataverse-marketplace-dbt,closed,jeremychia,2024-01-23 11:09:48+00:00,2024-01-23 11:17:01+00:00,2024-01-23 11:16:54+00:00,2,"transformations, trust",2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1176,572,2024-01,2024,1,Q1 2024,False,True,False
13203,Online moderation item dimension,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-25 12:00:45+00:00,2024-01-29 10:26:43+00:00,2024-01-29 10:26:42+00:00,10,,0,3,https://github.com/vinted/warehouse-jobs/pull/13203,472,2024-01,2024,1,Q1 2024,True,False,False
13213,Filter >= 2020 data for HVF Listing and ItemSale Agg,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-25 15:07:28+00:00,2024-01-25 20:47:26+00:00,2024-01-25 20:47:25+00:00,3,,0,0,https://github.com/vinted/warehouse-jobs/pull/13213,143,2024-01,2024,1,Q1 2024,True,False,False
13220,do not merge,warehouse-jobs,vinted/warehouse-jobs,closed,jeremychia,2024-01-26 07:59:08+00:00,2024-01-26 08:27:07+00:00,2024-01-26 08:27:05+00:00,2,,0,0,https://github.com/vinted/warehouse-jobs/pull/13220,3307,2024-01,2024,1,Q1 2024,False,True,False
13221,Reduce data for HVF competitor's view to start from 2020-01-01,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-26 08:20:19+00:00,2024-01-26 12:36:04+00:00,2024-01-26 12:36:03+00:00,1,,0,0,https://github.com/vinted/warehouse-jobs/pull/13221,112,2024-01,2024,1,Q1 2024,True,False,False
13223,Add gmv_hvf_excl_refunds_incl_rejections_eur to HVF Aggs,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-26 09:11:37+00:00,2024-01-26 17:45:51+00:00,2024-01-26 17:45:50+00:00,5,,0,0,https://github.com/vinted/warehouse-jobs/pull/13223,332,2024-01,2024,1,Q1 2024,True,False,False
2503,Add gmv_hvf_excl_refunds_incl_rejections_eur to HVF Aggs,lookml,vinted/lookml,merged,jeremychia,2024-01-26 09:31:41+00:00,2024-01-29 08:36:48+00:00,2024-01-29 08:36:48+00:00,1,,0,2,https://github.com/vinted/lookml/pull/2503,398,2024-01,2024,1,Q1 2024,True,False,False
13245,feat: adds online moderation to ItemDimension,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-29 10:10:46+00:00,2024-01-29 16:36:28+00:00,2024-01-29 16:36:27+00:00,6,,0,0,https://github.com/vinted/warehouse-jobs/pull/13245,147,2024-01,2024,1,Q1 2024,True,False,False
2512,feat: add online moderation dimensions to listings and item sales explore,lookml,vinted/lookml,merged,jeremychia,2024-01-29 13:59:55+00:00,2024-01-31 12:07:16+00:00,2024-01-31 11:02:57+00:00,1,,0,1,https://github.com/vinted/lookml/pull/2512,281,2024-01,2024,1,Q1 2024,True,False,False
13261,do not merge,warehouse-jobs,vinted/warehouse-jobs,closed,jeremychia,2024-01-30 08:01:47+00:00,2024-01-30 14:07:40+00:00,2024-01-30 14:07:40+00:00,1,,0,0,https://github.com/vinted/warehouse-jobs/pull/13261,12,2024-01,2024,1,Q1 2024,False,True,False
13266,feat: use weights for VC listings,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-30 10:10:26+00:00,2024-01-30 13:29:04+00:00,2024-01-30 13:29:02+00:00,3,,0,0,https://github.com/vinted/warehouse-jobs/pull/13266,426,2024-01,2024,1,Q1 2024,True,False,False
2524,feat: filter on sql for hvf agg tables,lookml,vinted/lookml,merged,jeremychia,2024-01-31 13:10:36+00:00,2024-01-31 16:24:12+00:00,2024-01-31 16:24:11+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2524,833,2024-01,2024,1,Q1 2024,True,False,False
13292,"chore: remove filters on warehouse jobs, move filter to looker explore instead",warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-01-31 13:14:52+00:00,2024-02-02 14:51:22+00:00,2024-02-02 14:51:21+00:00,8,,0,2,https://github.com/vinted/warehouse-jobs/pull/13292,902,2024-01,2024,1,Q1 2024,True,False,False
13308,Freeze weekly (HVF) targets,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-01 15:24:20+00:00,2024-02-01 18:02:27+00:00,2024-02-01 18:02:26+00:00,4,,0,0,https://github.com/vinted/warehouse-jobs/pull/13308,614,2024-02,2024,2,Q1 2024,True,False,False
13315,feat: use global_user_id for HVF aggregations,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-02 10:05:04+00:00,2024-02-02 12:02:09+00:00,2024-02-02 12:02:08+00:00,3,,0,0,https://github.com/vinted/warehouse-jobs/pull/13315,602,2024-02,2024,2,Q1 2024,True,False,False
13317,HVF Listing Order,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-02 12:24:28+00:00,2024-02-05 11:12:03+00:00,2024-02-05 11:12:02+00:00,5,,0,2,https://github.com/vinted/warehouse-jobs/pull/13317,221,2024-02,2024,2,Q1 2024,True,False,False
13321,fix: remove global user id from hvf user dimensions,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-02 14:26:41+00:00,2024-02-02 15:51:05+00:00,2024-02-02 15:51:04+00:00,1,,0,0,https://github.com/vinted/warehouse-jobs/pull/13321,816,2024-02,2024,2,Q1 2024,True,False,False
2542,HVF Listing Order,lookml,vinted/lookml,merged,jeremychia,2024-02-05 10:04:33+00:00,2024-02-08 05:27:33+00:00,2024-02-08 05:27:32+00:00,0,,0,2,https://github.com/vinted/lookml/pull/2542,139,2024-02,2024,2,Q1 2024,True,False,False
2543,Remove item_online_auth_decisions,lookml,vinted/lookml,merged,jeremychia,2024-02-05 10:48:44+00:00,2024-02-08 01:45:52+00:00,2024-02-08 01:45:51+00:00,0,,0,2,https://github.com/vinted/lookml/pull/2543,353,2024-02,2024,2,Q1 2024,True,False,False
13344,feat: remove historical date limits,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-06 09:01:16+00:00,2024-02-07 09:38:00+00:00,2024-02-07 09:37:59+00:00,5,,0,1,https://github.com/vinted/warehouse-jobs/pull/13344,248,2024-02,2024,2,Q1 2024,True,False,False
2548,chore: hide fields related to online authentication,lookml,vinted/lookml,merged,jeremychia,2024-02-07 07:15:14+00:00,2024-02-07 11:40:46+00:00,2024-02-07 11:40:45+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2548,487,2024-02,2024,2,Q1 2024,True,False,False
13364,Adjust weekly targets (HVF) to account for OVS Launches,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-07 08:16:03+00:00,2024-02-07 13:10:06+00:00,2024-02-07 13:10:06+00:00,5,,0,0,https://github.com/vinted/warehouse-jobs/pull/13364,639,2024-02,2024,2,Q1 2024,True,False,False
2556,bug: remove 2nd lister_nth_day_of_listing,lookml,vinted/lookml,merged,jeremychia,2024-02-08 08:57:01+00:00,2024-02-08 08:58:21+00:00,2024-02-08 08:58:20+00:00,0,,0,0,https://github.com/vinted/lookml/pull/2556,66,2024-02,2024,2,Q1 2024,True,False,False
13387,Fix HVF Weekly Targets: Linear Values after Current Month,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-08 09:02:12+00:00,2024-02-08 11:40:26+00:00,2024-02-08 11:40:25+00:00,2,,0,0,https://github.com/vinted/warehouse-jobs/pull/13387,352,2024-02,2024,2,Q1 2024,True,False,False
13402,feat: model + base cucumber test for hvf listing order,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-09 03:02:57+00:00,2024-02-16 08:26:01+00:00,2024-02-16 08:26:01+00:00,5,,0,7,https://github.com/vinted/warehouse-jobs/pull/13402,700,2024-02,2024,2,Q1 2024,True,False,False
2565,HVF Listing Order,lookml,vinted/lookml,merged,jeremychia,2024-02-09 04:48:44+00:00,2024-02-16 07:46:41+00:00,2024-02-16 07:46:40+00:00,0,,0,7,https://github.com/vinted/lookml/pull/2565,157,2024-02,2024,2,Q1 2024,True,False,False
13469,feat: remove hvf listing order from listingfact,warehouse-jobs,vinted/warehouse-jobs,merged,jeremychia,2024-02-15 02:18:27+00:00,2024-02-16 10:38:07+00:00,2024-02-16 10:38:06+00:00,3,,0,1,https://github.com/vinted/warehouse-jobs/pull/13469,463,2024-02,2024,2,Q1 2024,True,False,False
2586,feat: remove hvf listing order dimensions from listing,lookml,vinted/lookml,merged,jeremychia,2024-02-15 02:22:33+00:00,2024-02-16 09:49:58+00:00,2024-02-16 09:49:57+00:00,0,,0,1,https://github.com/vinted/lookml/pull/2586,183,2024-02,2024,2,Q1 2024,True,False,False
13470,chore: use new pyspark dataframe api for holidays,warehouse-jobs,vinted/warehouse-jobs,closed,jeremychia,2024-02-15 03:58:37+00:00,2024-05-07 12:28:42+00:00,2024-05-07 12:28:42+00:00,0,,0,82,https://github.com/vinted/warehouse-jobs/pull/13470,154,2024-02,2024,2,Q1 2024,False,True,False
13471,feat: Introduce Super High-Value Fashion (>= 500 EUR) Dimensions,warehouse-jobs,vinted/warehouse-jobs,closed,jeremychia,2024-02-15 07:08:41+00:00,2024-08-29 12:33:23+00:00,2024-08-29 12:33:23+00:00,5,,0,196,https://github.com/vinted/warehouse-jobs/pull/13471,285,2024-02,2024,2,Q1 2024,False,True,False
1,Amendments to raw.speeches,singapore-parliament-speeches,parleh-mate/singapore-parliament-speeches,merged,jeremychia,2024-03-11 09:35:04+00:00,2024-03-14 15:04:07+00:00,2024-03-11 11:36:43+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches/pull/1,1245,2024-03,2024,3,Q1 2024,True,False,False
5,feat: include count_words and count_characters,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-03-11 09:50:06+00:00,2024-03-20 02:12:21+00:00,2024-03-11 14:20:42+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/5,167,2024-03,2024,3,Q1 2024,True,False,False
6,feat: topic type numbers (full-name),singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-03-12 13:58:39+00:00,2024-03-20 02:12:22+00:00,2024-03-12 14:26:55+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/6,736,2024-03,2024,3,Q1 2024,True,False,False
7,feat: is_constitutional flag on topics,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-03-13 00:25:29+00:00,2024-03-20 02:12:17+00:00,2024-03-13 23:44:45+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/7,687,2024-03,2024,3,Q1 2024,True,False,False
8,"feat: primary, supplementary questions flag on speeches",singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,closed,jeremychia,2024-03-13 12:30:23+00:00,2024-03-20 02:12:16+00:00,2024-03-13 23:44:21+00:00,2,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/8,446,2024-03,2024,3,Q1 2024,False,True,False
9,test-ci,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,closed,jeremychia,2024-03-14 03:33:04+00:00,2024-03-20 02:12:29+00:00,2024-03-15 00:45:56+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/9,0,2024-03,2024,3,Q1 2024,False,True,False
10,feat: bill activity,singapore-parliament-speeches-dbt,parleh-mate/singapore-parliament-speeches-dbt,merged,jeremychia,2024-03-15 00:30:20+00:00,2024-03-20 02:12:15+00:00,2024-03-15 00:42:26+00:00,0,,0,0,https://github.com/parleh-mate/singapore-parliament-speeches-dbt/pull/10,211,2024-03,2024,3,Q1 2024,True,False,False
